URL;Buch Titel;Star rating;Title Review;Helpful;Author
mentors/russell-brand/9781509850884;mr penguin and the fortress of secrets;5;Captivating!ù;78;alex t smith
mentors/russell-brand/9781509850884;claude going for gold;4;Very descriptive!ù;53;alex t smith
mentors/russell-brand/9781509850884;mr penguin and the fortress of secrets;5;ADDICTIVE, HAUNTING AND UNPUTDOWNABLE!ù;50;alex t smith
in-your-defence/sarah-langford/9781784163082;how winston delivered christmas;1;Daring account but ultimately rubbishù;37;alex t smith
in-your-defence/sarah-langford/9781784163082;how winston delivered christmas;5;Superbù;35;alex t smith
in-your-defence/sarah-langford/9781784163082;how winston delivered christmas;5;Only small in size.ù;32;alex t smith
cassandra-darke/posy-simmonds/9780224089098;mr penguin and the fortress of secrets;4;A good readù;21;alex t smith
cassandra-darke/posy-simmonds/9780224089098;claude going for gold;5;Vurtù;10;alex t smith
cassandra-darke/posy-simmonds/9780224089098;the 100 most pointless things in the world;5;Soldier Spyù;72;alexander armstrong
a-short-history-of-brexit/kevin-orourke/9780241398272;the 100 most pointless things in the world;5;Incredible cover ù;69;alexander armstrong
a-short-history-of-brexit/kevin-orourke/9780241398272;the 100 most pointless things in the world;5;a must readù;48;alexander armstrong
a-short-history-of-brexit/kevin-orourke/9780241398272;the very pointless quiz book;5;A brilliant historical novelù;44;alexander armstrong
an-edited-life/anna-newton/9781787132429;the very pointless quiz book;3;The Business of Dyingù;23;alexander armstrong
an-edited-life/anna-newton/9781787132429;the very pointless quiz book;5;Good readù;21;alexander armstrong
an-edited-life/anna-newton/9781787132429;kabbalah in art and architecture;3;"An interesting, but slight return to the ""Bone Clocks"" world.ù";60;alexander gorlin
still-me/jojo-moyes/9781785175473;kabbalah in art and architecture;5;Delicious little book but you might want to read The Bone Clock firstù;53;alexander gorlin
still-me/jojo-moyes/9781785175473;kabbalah in art and architecture;4;Respect to this author. I loved this story.ù;28;alexander gorlin
still-me/jojo-moyes/9781785175473;narcissism;5;Fantasticù;141;alexander lowen
bosh/henry-firth/ian-theasby/9781785175428;narcissism;5;An intriguing and imaginative debut ù;64;alexander lowen
bosh/henry-firth/ian-theasby/9781785175428;narcissism;5;Dark, compelling and completely addictive!ù;52;alexander lowen
bosh/henry-firth/ian-theasby/9781785175428;the paper trail;3;The Miranda Showù;63;alexander monro
tom-gates-13-tom-gates-epic-adventure-kind-of/liz-pichon/9781407193557;the paper trail;5;Fantasticù;62;alexander monro
tom-gates-13-tom-gates-epic-adventure-kind-of/liz-pichon/9781407193557;the paper trail;5;The Man in the High Castleù;56;alexander monro
tom-gates-13-tom-gates-epic-adventure-kind-of/liz-pichon/9781407193557;its all greek;5;Wonderfulù;59;alexander tulloch
the-border/diarmaid-ferriter/9781788161787;its all greek;5;A great readù;55;alexander tulloch
the-border/diarmaid-ferriter/9781788161787;its all greek;4;the dropù;27;alexander tulloch
the-border/diarmaid-ferriter/9781788161787;a darkest minds novel the darkest minds;3;"A 19th century setting for a ""magic"" storyù";18;alexandra bracken
happiness-for-beginners/carole-matthews/9780751548037;a darkest minds novel the darkest minds;4;Dangerous horticultureù;5;alexandra bracken
happiness-for-beginners/carole-matthews/9780751548037;a darkest minds novel the darkest minds;5;Unusual, compelling, and a powerful new voice in historical crime fictionù;4;alexandra bracken
happiness-for-beginners/carole-matthews/9780751548037;the count of monte cristo;4;What A Lot Of Rabbits!ù;46;alexandre dumas
the-binding/bridget-collins/9780008272111;the count of monte cristo;5;Magical Mayhemù;40;alexandre dumas
the-binding/bridget-collins/9780008272111;the count of monte cristo;4;This Book is Magicù;29;alexandre dumas
the-binding/bridget-collins/9780008272111;the incal;5;Nostalgiaù;11;alexandro jodorowsky
the-fork-the-witch-and-the-worm/christopher-paolini/john-jude-palencar/9780241402511;the incal;5;Fascinatingù;9;alexandro jodorowsky
the-fork-the-witch-and-the-worm/christopher-paolini/john-jude-palencar/9780241402511;the incal;4;well written, informative and thought provokingù;1;alexandro jodorowsky
the-fork-the-witch-and-the-worm/christopher-paolini/john-jude-palencar/9780241402511;the pointless book;5;Truly lovely read!ù;62;alfie deyes
past-tense/lee-child/9781785174407;the pointless book;3;Beautiful yet frustratingù;26;alfie deyes
past-tense/lee-child/9781785174407;the pointless book;5;Wonderfully written, atmospheric and great subjectù;22;alfie deyes
past-tense/lee-child/9781785174407;the accidental;3;Interesting stories but confusingly compiledù;89;ali smith
eleanor-oliphant-is-completely-fine/gail-honeyman/9780008172145;the accidental;5;Timeless, but timely retelling .ù;86;ali smith
eleanor-oliphant-is-completely-fine/gail-honeyman/9780008172145;how to be both;4;An hilarious Christmas taleù;72;ali smith
eleanor-oliphant-is-completely-fine/gail-honeyman/9780008172145;girl meets boy;5;Quite rightly, one of the most vociferously recommended books of the year.ù;70;ali smith
mortal-engines/philip-reeve/9781407189147;girl meets boy;5;They say she was born of fireù;65;ali smith
mortal-engines/philip-reeve/9781407189147;spring;5;Amazing once again!ù;62;ali smith
mortal-engines/philip-reeve/9781407189147;autumn;4;Amazing.ù;62;ali smith
on-the-come-up/angie-thomas/tim-marrs/9781406391244;autumn;5;The Color Purpleù;60;ali smith
on-the-come-up/angie-thomas/tim-marrs/9781406391244;spring;5;Honestly...ù;59;ali smith
on-the-come-up/angie-thomas/tim-marrs/9781406391244;winter;4;Counting sheep is historyù;57;ali smith
everything-i-know-about-love/dolly-alderton/9780241322710;the accidental;5;I'm so excited!!!ù;57;ali smith
everything-i-know-about-love/dolly-alderton/9780241322710;there but for the;3;okayù;54;ali smith
everything-i-know-about-love/dolly-alderton/9780241322710;winter;5;OMGù;53;ali smith
new-novel/thomas-harris/9781785152207;spring;5;Captivating and evocativeù;38;ali smith
new-novel/thomas-harris/9781785152207;there but for the;5;Fantastic.ù;29;ali smith
new-novel/thomas-harris/9781785152207;winter;5;Another great readù;14;ali smith
big-sky/kate-atkinson/9781785175695;there but for the;4;Sweet Little Lies is a sharp, intelligent novel ù;14;ali smith
big-sky/kate-atkinson/9781785175695;girl meets boy;3;Unequivocal?ù;11;ali smith
big-sky/kate-atkinson/9781785175695;autumn;5;Great autobiographyù;9;ali smith
memories-of-the-future/siri-hustvedt/9781473694415;how to be both;4;Usual High Standardù;3;ali smith
memories-of-the-future/siri-hustvedt/9781473694415;how to be both;5;The Reckoning by John Grishamù;0;ali smith
memories-of-the-future/siri-hustvedt/9781473694415;helping children to cope with change stress and anxiety;4;A promising start to a new seriesù;10;alice harper
the-skylarks-war/hilary-mckay/9781509894963;helping children to cope with change stress and anxiety;5;King of Ashes Reviewù;7;alice harper
the-skylarks-war/hilary-mckay/9781509894963;helping children to cope with change stress and anxiety;5;The continuing story...ù;4;alice harper
the-skylarks-war/hilary-mckay/9781509894963;the body never lies;5;A remarkable surgeon, a remarkable memoir.ù;78;alice miller
letters-to-my-future-self/lea-redmond/9781452125374;the drama of being a child;5;brilliant take on Shakespeare's The Winter's Taleù;75;alice miller
letters-to-my-future-self/lea-redmond/9781452125374;the body never lies;5;Great fun!ù;58;alice miller
calm-the-f-k-down/sarah-knight/9781787476196;the drama of being a child;5;Shakespeare for the 21st Century.ù;57;alice miller
calm-the-f-k-down/sarah-knight/9781787476196;the drama of being a child;5;Jeanette Winterson lends her sparkling, brilliant storytelling skills to bring The Winter's Tale to a modern setting. ù;51;alice miller
calm-the-f-k-down/sarah-knight/9781787476196;the body never lies;5;Fascinating look into heart surgery developmentsù;43;alice miller
sweet-sorrow/david-nicholls/9781529393088;alicia;5;Truly Amazingù;91;alicia appleman jurman
sweet-sorrow/david-nicholls/9781529393088;alicia;3;The Boy in the Striped Pyjamasù;73;alicia appleman jurman
sweet-sorrow/david-nicholls/9781529393088;alicia;2;very poorly writtenù;63;alicia appleman jurman
the-fast-800/michael-mosley/9781780723624;the crow;5;Charlie and the Chocolate Factoryù;95;alison croggon
the-fast-800/michael-mosley/9781780723624;the crow;5;Loved it.ù;84;alison croggon
the-fast-800/michael-mosley/9781780723624;the singing;4;Haunting Icelandic storyù;46;alison croggon
the-midnight-gang/david-walliams/9780008164621;the crow;4;Great children's bookù;43;alison croggon
the-midnight-gang/david-walliams/9780008164621;the singing;5;A wonderful work of historical fictionù;42;alison croggon
the-midnight-gang/david-walliams/9780008164621;the singing;4;Grippingù;39;alison croggon
death-in-the-spotlight/robin-stevens/9780141373829;a tudor christmas;5;Great book! A must-buy!ù;68;alison weir
death-in-the-spotlight/robin-stevens/9780141373829;a tudor christmas;4;Title very apt.ù;67;alison weir
death-in-the-spotlight/robin-stevens/9780141373829;six tudor queens anna of kleve queen of secrets;5;Amazing once again!ù;62;alison weir
the-hate-u-give/angie-thomas/9781406372151;a tudor christmas;5;A beautiful and important book about being a teenager, first love, identity and mental healthù;40;alison weir
the-hate-u-give/angie-thomas/9781406372151;six tudor queens anna of kleve queen of secrets;5;Thought provoking!ù;10;alison weir
the-hate-u-give/angie-thomas/9781406372151;six tudor queens anna of kleve queen of secrets;5;Fascinatingù;8;alison weir
the-story-of-brexit/jason-hazeley/joel-morris/9780241386569;the twilight of atheism;4;Sussex by the Oceanù;70;alister mcgrath
the-story-of-brexit/jason-hazeley/joel-morris/9780241386569;the twilight of atheism;4;A moment in timeù;27;alister mcgrath
heroes/stephen-fry/9780241380369;the twilight of atheism;5;A masterpiece of fictionù;26;alister mcgrath
heroes/stephen-fry/9780241380369;please mrs butler;5;Brilliant as alwaysù;77;allan ahlberg
heroes/stephen-fry/9780241380369;the jolly postman or other peoples letters;5;Brilliantù;52;allan ahlberg
slack-tide/elanor-dymott/9781787331129;the jolly postman or other peoples letters;5;The Secret Diary of Adrian Mole Aged 13 3/4ù;47;allan ahlberg
slack-tide/elanor-dymott/9781787331129;the jolly postman or other peoples letters;5;worst book ever !!!!!!ù;46;allan ahlberg
slack-tide/elanor-dymott/9781787331129;please mrs butler;5;Matchmaker,matchmaker, make me a matchù;35;allan ahlberg
the-taking-of-annie-thorne/c-j-tudor/9780718187453;please mrs butler;5;Matchmaker,matchmaker, make me a matchù;30;allan ahlberg
the-taking-of-annie-thorne/c-j-tudor/9780718187453;allegra hicks an eye for design;4;Interesting and easy to readù;69;allegra hicks
the-taking-of-annie-thorne/c-j-tudor/9780718187453;allegra hicks an eye for design;5;Teenagers Translatedù;59;allegra hicks
made-in-scotland/billy-connolly/9781785943706;allegra hicks an eye for design;5;Insightful and brilliantù;55;allegra hicks
made-in-scotland/billy-connolly/9781785943706;no more fear of flying;5;AMAZING!ù;50;allen carr
made-in-scotland/billy-connolly/9781785943706;no more fear of flying;5;Rating of Elites Of Eden!!ù;39;allen carr
fierce-fairytales/nikita-gill/9781409181590;no more fear of flying;5;Outstandingly well written.ù;24;allen carr
fierce-fairytales/nikita-gill/9781409181590;howl kaddish and other poems;5;Emotional, heartwarming, fantastic!ù;70;allen ginsberg
fierce-fairytales/nikita-gill/9781409181590;howl kaddish and other poems;5;Compellingù;62;allen ginsberg
bish-bash-bosh/henry-firth/ian-theasby/9780008327057;howl kaddish and other poems;5;A truly marvellous book...ù;53;allen ginsberg
bish-bash-bosh/henry-firth/ian-theasby/9780008327057;a poem for every night of the year;5;Both Clever and Creativeù;61;allie esiri
bish-bash-bosh/henry-firth/ian-theasby/9780008327057;a poem for every night of the year;5;Literary, Immersive and Original Science Fiction ù;39;allie esiri
the-wonky-donkey/craig-smith/katz-cowley/9781407195575;a poem for every night of the year;5;Gloriously bizarre!ù;31;allie esiri
the-wonky-donkey/craig-smith/katz-cowley/9781407195575;a poem for every day of the year;4;A Fine Debutù;15;allie esiri
the-wonky-donkey/craig-smith/katz-cowley/9781407195575;a poem for every day of the year;5;A gem of a readù;14;allie esiri
the-silence-of-the-girls/pat-barker/9780241338070;a poem for every day of the year;4;Fun Ninja Cat Escapadesù;3;allie esiri
the-silence-of-the-girls/pat-barker/9780241338070;the young atheists handbook;5;Boomerangù;68;alom shaha
the-silence-of-the-girls/pat-barker/9780241338070;young atheists handbook;5;Silenceù;46;alom shaha
black-leopard-red-wolf/marlon-james/9781785175572;young atheists handbook;5;Ten Billionù;13;alom shaha
black-leopard-red-wolf/marlon-james/9781785175572;young atheists handbook;3;Strange bookù;12;alom shaha
black-leopard-red-wolf/marlon-james/9781785175572;the young atheists handbook;5;Yet another display of Jen Williamsô apparently inexhaustible imaginationù;4;alom shaha
salt-fat-acid-heat/samin-nosrat/wendy-macnaughton/9781782112303;the young atheists handbook;4;Action-packed fantasy adventureù;1;alom shaha
salt-fat-acid-heat/samin-nosrat/wendy-macnaughton/9781782112303;audrey hepburn;4;epic and boldù;51;amaia arrazola
salt-fat-acid-heat/samin-nosrat/wendy-macnaughton/9781782112303;audrey hepburn;5;An important readù;20;amaia arrazola
the-catcher-in-the-rye/j-d-salinger/9780241984758;audrey hepburn;5;Must Read!!ù;15;amaia arrazola
the-catcher-in-the-rye/j-d-salinger/9780241984758;the yorkshire shepherdess;5;Very interesting readù;69;amanda owen
the-catcher-in-the-rye/j-d-salinger/9780241984758;the yorkshire shepherdess;5;GREAT FOOD ù;31;amanda owen
21-lessons-for-the-21st-century/yuval-noah-harari/9781787330672;the yorkshire shepherdess;5;Best diet book ù;16;amanda owen
21-lessons-for-the-21st-century/yuval-noah-harari/9781787330672;development as freedom;4;Fantastic!ù;79;amartya sen
21-lessons-for-the-21st-century/yuval-noah-harari/9781787330672;identity and violence;5;Baldacci at his bestù;41;amartya sen
hinch-yourself-happy/mrs-hinch/9780241399750;identity and violence;5;"A ""Different"" Detectiveù";18;amartya sen
hinch-yourself-happy/mrs-hinch/9780241399750;identity and violence;5;"A ""Different"" Detectiveù";18;amartya sen
hinch-yourself-happy/mrs-hinch/9780241399750;development as freedom;5;An Opulent Gift Of Constellationsù;3;amartya sen
king-of-scars/leigh-bardugo/9781510106291;development as freedom;5;Magnificentù;2;amartya sen
king-of-scars/leigh-bardugo/9781510106291;the way of all flesh;5;Lords Prayerù;17;ambrose parry
king-of-scars/leigh-bardugo/9781510106291;the way of all flesh;5;Lords Prayerù;17;ambrose parry
les-miserables/victor-hugo/christine-donougher/9781785944000;the way of all flesh;5;TOP NOTCH.ù;14;ambrose parry
